keyword,image_url,house_url,price,bedroom_s_,bathroom_s_,square_feet,status,address
Manhattan New York NY,https://photos.zillowstatic.com/fp/3c5253892469c6b361a3ef60786feff9-p_e.jpg,https://www.zillow.com/b/columbus-square-new-york-ny-5XTGhj/,"$4,714/mo",1,1,648,Apartment for rent,"Columbus Square, 808 Columbus Ave #4B, New York, NY 10025"
Manhattan New York NY,https://photos.zillowstatic.com/fp/9ecb358598c7d00de940c7ce646fbeff-p_e.jpg,https://www.zillow.com/b/marquis-apartments-new-york-ny-6XCQ/,"$3,155+",0,null,null,Marquis Apartments,"150 E 34th St, New York, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/468c48ed0f470c4ebd017935a622de17-p_e.jpg,https://www.zillow.com/b/view-34-new-york-ny-5XT4pw/,"$4,154/mo",1,1,587,Apartment for rent,"View 34, 401 E 34th St APT N19L, New York, NY 10016"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/e4b24a1007f876ae097e92ae96c1869b-p_e.jpg,https://www.zillow.com/homedetails/1613-Brooklyn-Ave-508-Brooklyn-NY-11210/2076718993_zpid/,"$2,500/mo",2,1,null,Apartment for rent,"1613 Brooklyn Ave #508, Brooklyn, NY 11210"
Manhattan New York NY,https://photos.zillowstatic.com/fp/d19de4e691ffa8a408f1150ff0bceba6-p_e.jpg,https://www.zillow.com/homedetails/449-W-206th-St-APT-3C-New-York-NY-10034/2107629455_zpid/,"$2,050/mo",2,1,null,Apartment for rent,"449 W 206th St APT 3C, New York, NY 10034"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/16ec9438e49257ea001856eadeb8a31c-p_e.jpg,https://www.zillow.com/b/28-macdougal-st-brooklyn-ny-5YsGTW/,"$2,200+",1,null,null,For Rent,"28 Macdougal St, Brooklyn, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/7fa847f85771e7066c7dba1b403ddee4-p_e.jpg,https://www.zillow.com/homedetails/63-Malcolm-X-Blvd-1R-Brooklyn-NY-11221/2096474976_zpid/,"$2,475/mo",1,1,null,Apartment for rent,"63 Malcolm X Blvd #1R, Brooklyn, NY 11221"
Manhattan New York NY,https://photos.zillowstatic.com/fp/a292f1f3b655dbc71196c59d348e8a27-p_e.jpg,https://www.zillow.com/b/98-thayer-st-new-york-ny-5XjYCR/,"$1,650+",0,null,null,For Rent,"98 Thayer St, New York, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/b3ed97697f4d2669c7519b9b528791df-p_e.jpg,https://www.zillow.com/homedetails/610-W-196th-St-APT-1E-New-York-NY-10040/2095001114_zpid/,"$2,550/mo",3,1,null,Apartment for rent,"610 W 196th St APT 1E, New York, NY 10040"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/e22465338e4ce28ca8d91b36ca29f380-p_e.jpg,https://www.zillow.com/b/1245-eastern-pkwy-brooklyn-ny-3Tqx/,"$2,300+",1,null,null,For Rent,"1245 Eastern Pkwy, Brooklyn, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/5be07f3fb7dbedfab900a45f4a192f26-p_e.jpg,https://www.zillow.com/homedetails/1740-E-12th-St-4-Brooklyn-NY-11229/30727211_zpid/,"$2,200/mo",2,1,799,Apartment for rent,"1740 E 12th St #4, Brooklyn, NY 11229"
Manhattan New York NY,https://photos.zillowstatic.com/fp/3584a7f909ad97251c8be1b7ccc4c562-p_e.jpg,https://www.zillow.com/b/517-w-212th-st-new-york-ny-2N47/,"$2,100+",2,null,null,For Rent,"517 W 212th St, New York, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/066449bda9a7ce1486c123c68e28a818-p_e.jpg,https://www.zillow.com/homedetails/1930-Rockaway-Pkwy-9-Brooklyn-NY-11236/2058604468_zpid/,"$3,125/mo",3,2,null,Apartment for rent,"1930 Rockaway Pkwy #9, Brooklyn, NY 11236"
Queens New York NY,https://photos.zillowstatic.com/fp/00ca20c0f040f67e66bfc6738275e5fa-p_e.jpg,https://www.zillow.com/b/the-tides-at-arverne-by-the-sea-arverne-ny-BLWH7Z/,"$2,700+",1,null,null,The Tides At Arverne By The Sea,"190 Beach 69th St, Arverne, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/aff2fd719401677c777d8448b635b483-p_e.jpg,https://www.zillow.com/b/140-60-beech-llc-flushing-ny-9h7wgW/,"$1,700+",0,null,null,140-60 Beech LLC,"140-60 Beech Ave, Flushing, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/ba418a1de066675ad3baccae067a770b-p_e.jpg,https://www.zillow.com/homedetails/120-Haven-Ave-APT-31-New-York-NY-10032/2126565896_zpid/,"$2,600/mo",2,1,900,Apartment for rent,"120 Haven Ave APT 31, New York, NY 10032"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/21522c4ed26de246d28798a7344cca2b-p_e.jpg,https://www.zillow.com/b/2484-bedford-ave-brooklyn-ny-97d3TG/,"$3,000+",3,null,null,For Rent,"2484 Bedford Ave, Brooklyn, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/a6924c91174057cd71a19c7dc3930443-p_e.jpg,https://www.zillow.com/b/162-pulaski-st-brooklyn-ny-3c4v/,"$3,600+",4,null,null,For Rent,"162 Pulaski St, Brooklyn, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/4f254b09db283eb2089beff9b9dc5592-p_e.jpg,https://www.zillow.com/homedetails/370-Central-Ave-2F-Brooklyn-NY-11221/2076664420_zpid/,"$2,500/mo",2,1,null,Apartment for rent,"370 Central Ave #2F, Brooklyn, NY 11221"
Queens New York NY,https://photos.zillowstatic.com/fp/edbf053a16fa4a39a3bd581391ba0d62-p_e.jpg,https://www.zillow.com/b/parkside-manor-jamaica-ny-97j2sW/,"$1,970+",0,null,null,Parkside Manor,"14831 90th Ave, Jamaica, NY"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.845279693603516,-73.93522644042969&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=CfSz0T5c_kXiKwi2tYCh_ludDdI=",https://www.zillow.com/b/206-audubon-ave-new-york-ny-2MFs/,"$2,000+",2,null,null,For Rent,"206 Audubon Ave, New York, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/3ea74050419179dd4520e18232571b6a-p_e.jpg,https://www.zillow.com/homedetails/629-W-135th-St-APT-54-New-York-NY-10031/2104798559_zpid/,"$3,600/mo",4,1,null,Apartment for rent,"629 W 135th St APT 54, New York, NY 10031"
Manhattan New York NY,https://photos.zillowstatic.com/fp/1d09f0602669debff66e6ae5b2521d82-p_e.jpg,https://www.zillow.com/homedetails/536-Fort-Washington-Ave-APT-4F-New-York-NY-10033/2106594411_zpid/,"$3,295/mo",3,1,950,Apartment for rent,"536 Fort Washington Ave APT 4F, New York, NY 10033"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/d9856005dc9cec667028de1567d4553c-p_e.jpg,https://www.zillow.com/b/1407-flatbush-ave-brooklyn-ny-97bgqp/,"$2,550+",1,null,null,For Rent,"1407 Flatbush Ave, Brooklyn, NY"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.72553253173828,-73.98976135253906&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=TGI_keoNpFcicfk9VaQX3Gdj1UA=",https://www.zillow.com/homedetails/42-3rd-Ave-8-New-York-NY-10003/2067540119_zpid/,"$6,500/mo",3,1,null,Apartment for rent,"42 3rd Ave #8, New York, NY 10003"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/ea972878e2369043aa01da04aeb361a4-p_e.jpg,https://www.zillow.com/b/105-vanderveer-st-brooklyn-ny-3x54/,"$2,500+",2,null,null,For Rent,"105 Vanderveer St, Brooklyn, NY"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.79080581665039,-73.94631958007812&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=D4qDV8Gnt342sq8NvP2KtIpkqEw=",https://www.zillow.com/homedetails/165-E-104th-St-APT-2C-New-York-NY-10029/31546400_zpid/,"$1,985/mo",0,1,null,Apartment for rent,"165 E 104th St APT 2C, New York, NY 10029"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.75791931152344,-73.99215698242188&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=H8zcuIbcG4jr_HsVTx9jgn7AqIM=",https://www.zillow.com/b/orion-condominium-new-york-ny-294P/,"$3,500+",0,null,null,For Rent,"350 W 42nd St, New York, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/a8ecf2c1e763f1db98f397533d65fab2-p_e.jpg,https://www.zillow.com/b/watermark-lic-long-island-city-ny-BY9C3C/,"$3,354/mo",0,1,446,Apartment for rent,"Watermark LIC, 27-19 44th Dr #7E, Long Island City, NY 11101"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/a04dbe6d86b1ed7180517deb7efe5a18-p_e.jpg,https://www.zillow.com/homedetails/Brooklyn-NY-11214/2059819330_zpid/,"$2,500/mo",3,2,null,Apartment for rent,"(undisclosed Address), Brooklyn, NY 11214"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/23f7d9958144ba0319a423862f47d7b8-p_e.jpg,https://www.zillow.com/homedetails/127-E-54th-St-APT-2R-Brooklyn-NY-11203/2059015626_zpid/,"$2,399/mo",2,1,null,Apartment for rent,"127 E 54th St APT 2R, Brooklyn, NY 11203"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.812496185302734,-73.95294189453125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=e9MM4_C3NPNJQ8ePJsq6og9NBns=",https://www.zillow.com/homedetails/376-W-127th-St-APT-3A-New-York-NY-10027/2058415327_zpid/,"$2,600/mo",2,1,null,Apartment for rent,"376 W 127th St APT 3A, New York, NY 10027"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/f35638722c850ea793fcba69730c5c8d-p_e.jpg,"https://www.zillow.com/b/Brooklyn-NY/40.634296,-73.97175_ll/","$2,546+",1,null,null,For Rent,"581 Ocean Pkwy, Brooklyn, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/5e2d155e3c9bc044dd35b0179a5e96e7-p_e.jpg,https://www.zillow.com/b/wavecrest-gardens-far-rockaway-ny-97knd2/,"$1,525+",0,null,null,Wavecrest Gardens,"20-10 Seagirt Blvd, Far Rockaway, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/c29feae9ad5c8d2343c623c20bf64ac5-p_e.jpg,https://www.zillow.com/homedetails/420-E-102nd-St-APT-8G-New-York-NY-10029/2058625512_zpid/,"$2,240/mo",0,1,null,Apartment for rent,"420 E 102nd St APT 8G, New York, NY 10029"
Queens New York NY,https://photos.zillowstatic.com/fp/e66116306656651c94ad3c9dfbefee3b-p_e.jpg,https://www.zillow.com/b/jamaica-station-crossing-jamaica-ny-BtRC8F/,"$2,040+",0,null,null,Jamaica Station Crossing,"147-40 Archer Ave, Jamaica, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/3733b055bcf7fdb0631546ded8bd6c3f-p_e.jpg,https://www.zillow.com/b/park-haven-place-jamaica-ny-9hbn6z/,"$1,700+",0,null,null,Park Haven Place,"88 153rd St, Jamaica, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/85ec83711a7d588a4737459483f2fece-p_e.jpg,https://www.zillow.com/homedetails/803-W-180th-St-APT-52-New-York-NY-10033/2058730142_zpid/,"$3,174/mo",3,1.5,null,Apartment for rent,"803 W 180th St APT 52, New York, NY 10033"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.76154708862305,-73.98269653320312&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=LqaXqS8_RnzI4MRtci7o5tfbExg=",https://www.zillow.com/b/150-w-51st-st-new-york-ny-5Xj4LL/,"$3,400+",1,null,null,For Rent,"150 W 51st St, New York, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/07aa2ce3f7e659e978e9820115ae0802-p_e.jpg,https://www.zillow.com/b/hillside-place-jamaica-ny-5Y2yqx/,"$1,650+",0,null,null,Hillside Place,"8750 167th St, Jamaica, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/91a6fd2c62e85ee4b812504c0dfea9bb-p_e.jpg,https://www.zillow.com/b/111-wadsworth-ave-new-york-ny-8pcn/,"$2,000+",0,null,null,For Rent,"111 Wadsworth Ave, New York, NY"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.799739837646484,-73.95919036865234&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lTAwrksAlALxentHJ6dRjLGmTUk=",https://www.zillow.com/homedetails/480-Central-Park-W-APT-5B-New-York-NY-10025/121183850_zpid/,"$4,300/mo",2,1,860,Apartment for rent,"480 Central Park W APT 5B, New York, NY 10025"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.83018112182617,-73.94894409179688&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=FhUIFzDM4GpNDiCTDcUi0HmPJBg=","https://www.zillow.com/b/615-W-150th-St-New-York-NY/40.83018,-73.948944_ll/","$2,000+",1,null,null,For Rent,"615 W 150th St, New York, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/5a58fb1d2952bcf03cc9c08c70f23120-p_e.jpg,https://www.zillow.com/homedetails/Brooklyn-NY-11236/2096285376_zpid/,"$2,200/mo",2,1,null,Apartment for rent,"(undisclosed Address), Brooklyn, NY 11236"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/7526da43d19e931b56b2309a15671ce3-p_e.jpg,https://www.zillow.com/b/153-erasmus-st-brooklyn-ny-BJyXN9/,"$2,045+",0,null,null,For Rent,"153 Erasmus St, Brooklyn, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/3df0f9c6c0bcb88fffee130f1f85a5ec-p_e.jpg,https://www.zillow.com/homedetails/213-Hull-St-3D-Brooklyn-NY-11233/2058460893_zpid/,"$2,350/mo",2,1,null,Apartment for rent,"213 Hull St #3D, Brooklyn, NY 11233"
Manhattan New York NY,https://photos.zillowstatic.com/fp/679b714b3ed677aef27021837db94677-p_e.jpg,https://www.zillow.com/homedetails/68-Cabrini-Blvd-APT-24-New-York-NY-10033/2104773405_zpid/,"$2,650/mo",2,1,null,Apartment for rent,"68 Cabrini Blvd APT 24, New York, NY 10033"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.76017379760742,-73.97078704833984&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=BcHfgr3WaNDiE1lX_9EjFrQMSTc=",https://www.zillow.com/b/115-e-55th-st-new-york-ny-9PLzjK/,"$4,995+",1,null,null,For Rent,"115 E 55th St, New York, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/8d0b1f1627c4879adc13ed235af32cdf-p_e.jpg,https://www.zillow.com/homedetails/345-E-26th-St-1C-Brooklyn-NY-11226/2068535096_zpid/,"$1,875/mo",0,1,null,Apartment for rent,"345 E 26th St #1C, Brooklyn, NY 11226"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/b8f695720100eaf628e7e2015a5a5d84-p_e.jpg,https://www.zillow.com/homedetails/1122-Ocean-Ave-1L-Brooklyn-NY-11230/2065575864_zpid/,"$2,000/mo",1,1,null,Apartment for rent,"1122 Ocean Ave #1L, Brooklyn, NY 11230"
Manhattan New York NY,https://photos.zillowstatic.com/fp/4042a3df4d7019f43ce3d1534b80b973-p_e.jpg,https://www.zillow.com/homedetails/119-Payson-Ave-APT-1E-New-York-NY-10034/2095485006_zpid/,"$2,600/mo",2,1,1000,Apartment for rent,"119 Payson Ave APT 1E, New York, NY 10034"
Queens New York NY,https://photos.zillowstatic.com/fp/3db85180cfb8effea2a73c96f3aafe95-p_e.jpg,https://www.zillow.com/b/57-elmhurst-llc-elmhurst-ny-9jgb5j/,"$1,850+",0,null,null,57 Elmhurst LLC,"94-25 57th Ave, Elmhurst, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/b71a57e7b2d6089e7b21e070a58b18d4-p_e.jpg,https://www.zillow.com/b/alvista-rise-jamaica-ny-C64Xjv/,"$2,400+",0,null,null,Alvista Rise,"147-25 94th Ave, Jamaica, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/bb64151dba09295af159ab98f0220acb-p_e.jpg,https://www.zillow.com/b/one-archer-jamaica-ny-CJV6CR/,"$2,620+",1,null,null,One Archer,"92 160th St, Jamaica, NY"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.776283264160156,-73.94647979736328&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=XVe08ai-OhhGGFlYXHQ7hpe0xZ8=",https://www.zillow.com/homedetails/500A-E-87th-St-11A-New-York-NY-10128/122271832_zpid/,"$3,700/mo",1,1,732,Apartment for rent,"500A E 87th St #11A, New York, NY 10128"
Queens New York NY,https://photos.zillowstatic.com/fp/8cb5744f642f0580298d3b76a55ede70-p_e.jpg,https://www.zillow.com/b/avalon-riverview-long-island-city-ny-5XXp2M/,"$2,975+",0,null,null,Avalon Riverview,"475 48th Ave, Long Island City, NY"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/44c236db58b8254d545dc9ff5a981c29-p_e.jpg,https://www.zillow.com/homedetails/877-Empire-Blvd-APT-C9-Brooklyn-NY-11213/2058663670_zpid/,"$2,000/mo",1,1,null,Apartment for rent,"877 Empire Blvd APT C9, Brooklyn, NY 11213"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/6a17e7e7d7792e91b2d0deb89643dacf-p_e.jpg,https://www.zillow.com/homedetails/3013-Newkirk-Ave-APT-6-Brooklyn-NY-11226/2096423372_zpid/,"$2,599/mo",3,1,null,Apartment for rent,"3013 Newkirk Ave APT 6, Brooklyn, NY 11226"
Brooklyn New York NY,https://photos.zillowstatic.com/fp/e3593c38a195e8d1a9c62f7ca506d9b5-p_e.jpg,https://www.zillow.com/b/799-e-34th-st-brooklyn-ny-C5YjBS/,"$2,400+",2,null,null,For Rent,"799 E 34th St, Brooklyn, NY"
Queens New York NY,https://photos.zillowstatic.com/fp/941327bf4d7c02650a47eb2b84764606-p_e.jpg,https://www.zillow.com/homedetails/98-30-67th-Ave-2V-Rego-Park-NY-11374/2058457077_zpid/,"$2,299/mo",1,1,null,Apartment for rent,"98-30 67th Ave #2V, Rego Park, NY 11374"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.727806091308594,-74.00284576416016&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=gMQwY3mhIy_58oeJFKV7LLpz990=",https://www.zillow.com/homedetails/5-King-St-APT-4W-New-York-NY-10012/2112620053_zpid/,"$4,500/mo",2,1,null,Apartment for rent,"5 King St APT 4W, New York, NY 10012"
Manhattan New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.7454833984375,-74.00536346435547&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lskp5pu58EEc3rwZQ8s3Z5NLBcg=",https://www.zillow.com/b/460-w-20th-st-new-york-ny-26bG/,"$5,000+",2,null,null,For Rent,"460 W 20th St, New York, NY"
Manhattan New York NY,https://photos.zillowstatic.com/fp/0f6f5561c57ce54b35be079334f6404e-p_e.jpg,https://www.zillow.com/homedetails/73-W-126th-St-New-York-NY-10027/2064127862_zpid/,"$8,000/mo",3,2.5,1850,Apartment for rent,"73 W 126th St, New York, NY 10027"
Manhattan New York NY,https://photos.zillowstatic.com/fp/663b4616c50a7ec1f02b14a4cf11cbe0-p_e.jpg,https://www.zillow.com/homedetails/210-Rivington-St-19E-New-York-NY-10002/2077864255_zpid/,"$4,399/mo",3,1,null,Apartment for rent,"210 Rivington St #19E, New York, NY 10002"
Queens New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.78275680541992,-73.9163589477539&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=A0iD3M8nA4XI4efmWOx8FJOIg04=",https://www.zillow.com/homedetails/21-18-19th-St-2-Astoria-NY-11105/2058415312_zpid/,"$2,100/mo",1,1,null,Apartment for rent,"21-18 19th St #2, Astoria, NY 11105"
Manhattan New York NY,https://photos.zillowstatic.com/fp/d863caacd4a91931721f00fbe14a6b11-p_e.jpg,https://www.zillow.com/b/136-e-55th-st-new-york-ny-5XjKmc/,"$6,350+",0,null,null,For Rent,"136 E 55th St, New York, NY"
Brooklyn New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.67669677734375,-73.94217681884766&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=vvc0h1vbh-V8FEvmgkkZjzzFddE=",https://www.zillow.com/homedetails/1401-Dean-St-3A-Brooklyn-NY-11216/2058415600_zpid/,"$2,700/mo",1,1,null,Apartment for rent,"1401 Dean St #3A, Brooklyn, NY 11216"
Bronx New York NY,https://photos.zillowstatic.com/fp/74d5bf2403a7b47c433ac0bc995c5888-p_e.jpg,https://www.zillow.com/homedetails/372-E-155th-St-2-Bronx-NY-10455/2083678834_zpid/,"$3,500/mo",5,1,null,Apartment for rent,"372 E 155th St #2, Bronx, NY 10455"
Queens New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.743900299072266,-73.92031860351562&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=ahdkLD9EE2uSjbCllyTQlpeKTy4=",https://www.zillow.com/homedetails/43-41-44th-St-3B-Sunnyside-NY-11104/2058415584_zpid/,"$2,550/mo",1,1,750,Apartment for rent,"43-41 44th St #3B, Sunnyside, NY 11104"
Manhattan New York NY,https://photos.zillowstatic.com/fp/cacc4ba7a8070c70da7866867202e808-p_e.jpg,https://www.zillow.com/b/7-dey-st-new-york-ny-97QXxJ/,"$4,935+",0,null,null,For Rent,"7 Dey St, New York, NY"
Brooklyn New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.68611526489258,-73.94954681396484&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=o6z1T64I9PEKD8lYJC_Lp3RJnPg=",https://www.zillow.com/b/414-gates-ave-brooklyn-ny-3csv/,"$3,995+",1,null,null,For Rent,"420 Gates Ave, Brooklyn, NY"
Bronx New York NY,https://photos.zillowstatic.com/fp/25d62de249dfe5e35ca3b13ac393404c-p_e.jpg,https://www.zillow.com/homedetails/Bronx-NY-10465/145585964_zpid/,"$3,099/mo",2,2,959,Apartment for rent,"(undisclosed Address), Bronx, NY 10465"
Queens New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.760986328125,-73.91419982910156&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=Bvc2U1rB386yOwLiTF5wVeHTF_M=",https://www.zillow.com/homedetails/30-78-43rd-St-1A-Astoria-NY-11103/2058415592_zpid/,"$4,850/mo",2,2,null,Apartment for rent,"30-78 43rd St #1A, Astoria, NY 11103"
Bronx New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.8745002746582,-73.861328125&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=GtnSyeXeNpAKlkOfM3RkcrNvMo0=",https://www.zillow.com/b/830-magenta-st-bronx-ny-97TpNn/,"$2,300+",2,null,null,For Rent,"830 Magenta St, Bronx, NY"
Queens New York NY,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=40.765689849853516,-73.92212677001953&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=lyvOMNHy65PCQw7qEjDiZqyy138=",https://www.zillow.com/b/30-41-31st-st-astoria-ny-BTwtsj/,"$3,200+",1,null,null,For Rent,"30-41 31st St, Astoria, NY"
